date,England,Portugal,Spain,United States,Canada,Sweden,Italy,France,Belgium,Australia,Germany,Netherlands,Israel,Switzerland,Greece,Austria,Argentina,Denmark,Morocco,Slovenia,Scotland,Czech Republic,United Arab Emirates,Finland,Wales,Northern Ireland,Sudan,Bolivia,Iran,Ecuador,Malta,Ireland,Mexico,Pakistan,French Guiana,Thailand,Peru,Brazil,Malaysia,Hungary,Norway,Paraguay,Costa Rica,Gibraltar,Mauritius,Haiti,Uruguay,Latvia,Cayman Islands,Kosovo,Turkey,Bahamas,Ghana,India,Iceland,Poland,Bangladesh,Uganda,Cambodia,Malawi,Venezuela,Romania,Georgia,Slovakia,Luxembourg,Nepal,Chile,Serbia,Lebanon,South Korea,Singapore,South Africa,Taiwan,Colombia,Croatia,Bulgaria,Somalia,Zambia,Fiji,Benin,Estonia,Puerto Rico,Panama,Dominican Republic,Jamaica,New Zealand,Russia,Bosnia And Herzegovina,Saudi Arabia,Martinique,Barbados,Qatar,Bermuda,Japan,Guadeloupe,Andorra,New Caledonia,China,Philippines,Montenegro,Cyprus,Lithuania,Guatemala,Nigeria,Democratic Republic Of The Congo,Central African Republic,Republic of Congo,Cameroon,Liberia,Sierra Leone
2022-07-23,2115,588,3126,3084,683,77,407,1577,311,44,2289,712,105,229,20,99,18,48,1,27,54,16,13,13,24,15,0,0,0,3,17,69,48,0,0,1,143,705,0,33,46,0,1,5,0,0,0,3,0,0,1,0,34,3,9,40,0,0,0,0,1,20,1,3,14,0,39,5,4,1,6,3,2,10,7,4,0,0,0,3,4,15,1,3,1,2,1,1,1,1,1,1,1,0,0,0,1,2,0,0,0,0,0,116,107,8,2,7,1,0
2022-07-24,2115,588,3126,3084,683,77,407,1577,311,46,2289,712,114,229,20,99,18,48,1,27,54,16,16,13,24,15,0,0,0,3,17,69,48,0,0,1,143,705,0,33,46,0,1,5,0,0,0,3,0,0,1,0,34,3,9,40,0,0,0,0,1,20,1,3,14,0,39,5,4,1,8,3,2,10,7,4,0,0,0,3,5,15,1,3,2,2,1,1,1,1,1,2,1,0,0,0,1,2,0,0,0,0,0,131,107,8,2,7,1,0
2022-07-25,2325,588,3126,3688,717,77,407,1577,393,46,2372,712,114,234,20,99,18,59,1,33,59,16,16,13,30,18,0,0,0,3,17,69,48,0,0,1,208,822,0,33,46,0,1,5,0,0,0,3,0,0,1,0,34,5,9,40,0,0,0,0,1,20,1,3,16,0,39,5,4,1,9,3,2,11,10,4,0,0,0,3,5,15,1,3,2,2,1,1,3,1,1,2,1,1,1,1,1,2,0,0,0,0,0,131,107,8,2,7,1,0
2022-07-26,2325,588,3738,3885,747,77,426,1845,393,46,2410,818,121,238,29,99,20,60,1,33,59,16,16,17,30,18,0,0,0,3,17,69,60,0,0,1,224,878,0,37,49,0,3,5,0,0,0,3,0,0,1,0,34,5,9,53,0,0,0,0,1,20,1,3,19,0,45,10,4,1,11,3,2,12,10,4,0,0,0,3,5,15,1,3,2,2,1,1,3,1,1,2,1,1,1,3,1,2,0,0,0,0,0,131,107,8,2,7,1,0
2022-07-27,2325,633,3738,4866,747,77,426,1845,393,47,2459,818,121,251,29,111,23,71,1,33,59,16,16,17,30,18,0,0,0,3,17,85,60,0,0,1,251,990,0,37,51,0,3,5,0,0,0,3,0,0,1,0,34,5,9,53,0,0,0,0,1,20,1,3,19,0,45,10,4,1,11,3,2,12,10,4,0,0,0,3,5,15,1,3,2,2,1,1,3,1,1,2,1,1,1,3,1,2,0,0,0,0,0,131,107,8,2,7,1,0
2022-07-28,2359,633,3738,5134,801,85,426,1971,393,47,2540,878,133,264,32,111,23,76,1,33,61,20,16,17,30,19,0,0,0,3,17,85,60,0,0,2,269,1079,0,37,51,0,3,5,0,0,0,3,0,0,1,0,35,5,9,53,0,0,0,0,1,20,1,3,19,0,45,10,4,1,11,3,2,12,10,4,0,0,0,3,5,15,1,3,2,2,1,1,3,1,1,2,1,2,1,3,1,2,1,0,0,0,0,133,163,8,2,7,1,0
2022-07-29,2359,633,4299,5414,805,85,479,1971,393,47,2595,878,133,272,32,111,23,99,1,35,61,20,16,17,30,19,0,0,0,5,17,85,63,0,0,2,269,1273,0,37,53,0,3,5,0,0,1,3,0,0,1,0,35,5,10,53,0,0,0,0,1,21,1,6,23,0,55,10,4,1,11,3,2,15,10,4,0,0,0,3,8,23,1,3,2,2,1,1,3,1,1,2,1,2,1,3,1,2,1,0,0,0,0,133,163,8,2,7,1,0
2022-07-30,2359,633,4300,5414,805,85,479,1971,393,47,2595,878,133,272,32,111,23,99,1,35,61,20,16,17,30,19,0,0,0,5,17,85,63,0,0,2,269,1357,0,37,53,0,3,5,0,0,1,3,0,0,1,0,35,5,10,53,0,0,0,0,1,21,1,6,23,0,55,10,4,1,11,3,2,15,10,4,0,0,0,3,8,23,1,3,2,2,1,1,3,1,1,2,1,2,1,3,1,2,1,0,0,0,0,133,163,8,2,7,1,0
2022-07-31,2359,633,4300,5414,805,85,479,1971,393,47,2595,878,146,272,32,111,23,99,1,35,61,20,16,17,30,19,1,0,0,5,17,85,91,0,0,2,305,1384,0,37,53,0,3,5,0,0,1,3,0,0,1,0,35,5,10,53,0,0,0,0,1,21,1,6,23,0,55,10,4,1,11,3,2,15,10,4,0,0,0,3,8,23,1,3,2,2,1,1,4,1,1,2,1,2,1,3,1,2,1,0,0,0,0,133,163,8,2,7,1,0
2022-08-01,2551,633,4300,6032,805,85,479,1971,482,47,2677,925,146,272,32,132,23,99,1,35,65,20,16,17,32,24,1,1,0,5,17,85,91,0,0,2,313,1489,0,39,55,0,3,5,0,0,1,3,0,0,1,0,35,6,10,59,0,0,0,0,1,21,1,6,28,0,68,10,4,1,12,3,2,16,12,4,0,0,0,3,8,23,1,3,2,2,1,1,4,1,1,2,1,2,1,3,1,2,1,1,0,0,0,133,163,8,2,7,1,0
2022-08-02,2551,633,4577,6548,893,85,505,2255,482,56,2724,925,153,298,32,132,23,99,1,35,65,22,16,17,32,24,1,1,0,5,17,85,91,0,0,2,324,1617,0,39,57,0,3,5,0,0,1,3,0,0,1,0,35,8,10,59,0,0,0,0,1,21,1,6,30,0,68,10,4,1,13,3,2,20,12,4,0,0,0,3,8,23,1,3,2,3,1,1,4,1,1,2,1,2,1,3,1,2,1,1,1,0,0,133,163,8,2,7,1,0
2022-08-03,2551,710,4577,6839,895,102,505,2255,482,56,2781,927,157,304,33,135,32,105,1,37,65,25,16,20,32,24,1,3,0,6,17,97,91,0,0,2,340,1735,0,42,61,0,3,5,0,0,2,3,0,0,1,0,35,8,10,63,0,0,0,0,1,22,1,6,30,0,68,10,4,1,13,3,2,20,12,4,0,0,0,3,8,23,1,4,2,3,1,1,4,1,1,2,1,2,1,3,1,2,1,1,1,1,1,133,163,8,2,7,1,0
2022-08-04,2551,710,4577,7324,895,111,505,2255,482,56,2839,957,160,312,33,135,32,108,1,37,65,25,16,20,32,24,1,3,0,7,17,97,91,0,0,2,340,1735,0,42,63,0,3,5,0,0,2,3,0,0,1,0,35,8,10,63,0,0,0,0,1,22,1,6,30,0,68,10,4,1,13,3,2,20,12,4,0,0,0,3,8,23,1,4,2,3,1,1,4,1,1,2,1,2,1,3,1,2,1,1,1,1,1,133,163,8,2,7,1,0
2022-08-05,2551,710,4942,7324,895,111,545,2255,482,56,2887,957,160,316,33,160,32,108,1,38,65,25,16,20,32,24,1,3,0,7,17,97,91,0,0,4,340,1735,0,42,65,0,3,5,0,0,2,3,0,0,1,0,35,8,10,63,0,0,0,0,1,22,1,6,30,0,68,10,4,1,15,3,2,26,12,4,0,0,0,3,8,23,1,4,2,3,1,1,4,1,1,2,1,2,1,3,1,2,1,1,1,1,1,133,163,8,2,7,1,0
